time,x_des,z_des
8.731,0.458267105559401,0.35764942844968
8.732,0.458267454448531,0.35764053985418
8.733,0.458267801531747,0.357631670454887
8.734,0.458268146816795,0.357622820228529
8.735,0.458268490311396,0.357613989151831
8.736,0.458268832023246,0.357605177201513
8.737,0.458269171960015,0.357596384354294
8.738,0.458269510129347,0.357587610586889
8.739,0.45826984653886,0.357578855876009
8.74,0.458270181196147,0.357570120198363
8.741,0.458270514108776,0.357561403530659
8.742,0.458270845284287,0.357552705849597
8.743,0.458271174730199,0.35754402713188
8.744,0.458271502454002,0.357535367354204
8.745,0.458271828463161,0.357526726493265
8.746,0.458272152765118,0.357518104525755
8.747,0.458272475367287,0.357509501428363
8.748,0.45827279627706,0.357500917177776
8.749,0.4582731155018,0.357492351750679
8.75,0.45827343304885,0.357483805123754
8.751,0.458273748925523,0.357475277273681
8.752,0.458274063139111,0.357466768177137
8.753,0.458274375696879,0.357458277810798
8.754,0.458274686606067,0.357449806151335
8.755,0.458274995873892,0.35744135317542
8.756,0.458275303507546,0.357432918859721
8.757,0.458275609514195,0.357424503180904
8.758,0.458275913900981,0.357416106115634
8.759,0.458276216675022,0.357407727640573
8.76,0.458276517843413,0.357399367732381
8.761,0.45827681741322,0.357391026367717
8.762,0.458277115391491,0.357382703523238
8.763,0.458277411785244,0.357374399175597
8.764,0.458277706601476,0.357366113301449
8.765,0.45827799984716,0.357357845877445
8.766,0.458278291529242,0.357349596880233
8.767,0.458278581654648,0.357341366286464
8.768,0.458278870230277,0.357333154072782
8.769,0.458279157263005,0.357324960215833
8.77,0.458279442759685,0.357316784692261
8.771,0.458279726727145,0.357308627478708
8.772,0.45828000917219,0.357300488551815
8.773,0.4582802901016,0.357292367888221
8.774,0.458280569522133,0.357284265464565
8.775,0.458280847440523,0.357276181257483
8.776,0.45828112386348,0.357268115243613
8.777,0.45828139879769,0.357260067399587
8.778,0.458281672249818,0.357252037702042
8.779,0.458281944226503,0.357244026127608
8.78,0.458282214734361,0.357236032652919
8.781,0.458282483779987,0.357228057254604
8.782,0.458282751369951,0.357220099909295
8.783,0.4582830175108,0.35721216059362
8.784,0.458283282209057,0.357204239284208
8.785,0.458283545471224,0.357196335957686
8.786,0.45828380730378,0.357188450590683
8.787,0.458284067713178,0.357180583159823
8.788,0.458284326705852,0.357172733641734
8.789,0.458284584288212,0.357164902013041
8.79,0.458284840466643,0.357157088250369
8.791,0.45828509524751,0.357149292330341
8.792,0.458285348637155,0.357141514229584
8.793,0.458285600641896,0.357133753924719
8.794,0.458285851268031,0.357126011392372
8.795,0.458286100521832,0.357118286609165
8.796,0.458286348409551,0.357110579551721
8.797,0.458286594937418,0.357102890196664
8.798,0.458286840111639,0.357095218520616
8.799,0.458287083938399,0.357087564500201
8.8,0.458287326423861,0.357079928112041
8.801,0.458287567574165,0.35707230933276
8.802,0.458287807395428,0.357064708138981
