time,waist,shoulder,elbow,forearm_roll,wrist_angle,wrist_rotate,waist_d,shoulder_d,elbow_d,forearm_roll_d,wrist_angle_d,wrist_rotate_d,gripper
16.2,0,-0.00354812005393512,-0.0230608431924014,0,0.00316968585562606,0,0,0.00621736371517776,0.015303363707553,0,0.00594220210901656,0,0.026
16.21,0,-0.00348594641678335,-0.0229078095553257,0,0.00322910787671622,0,0,0.00611912312186387,0.0152687030421454,0,0.00592910455009542,0,0.026
16.22,0,-0.00342475518556473,-0.0227551225249044,0,0.00328839892221718,0,0,0.00602210347070785,0.0152330262641948,0,0.00591561237499673,0,0.026
16.23,0,-0.00336453415085763,-0.0226027922622623,0,0.00334755504596714,0,0,0.00592629462855006,0.0151963486694039,0,0.00590173135636532,0,0.026
16.24,0,-0.00330527120457214,-0.0224508287755683,0,0.0034065723595308,0,0,0.00583168647880047,0.0151586854823485,0,0.00588746724241211,0,0.026
16.25,0,-0.00324695433978411,-0.0222992419207449,0,0.00346544703195492,0,0,0.00573826892226481,0.0151200518558721,0,0.00587282575668914,0,0.026
16.26,0,-0.00318957165056144,-0.0221480414021862,0,0.00352417528952181,0,0,0.00564603187820051,0.0150804628701631,0,0.00585781259773957,0,0.026
16.27,0,-0.00313311133177946,-0.0219972367734847,0,0.0035827534154992,0,0,0.00555496528526248,0.0150399335319671,0,0.00584243343879795,0,0.026
16.28,0,-0.00307756167892681,-0.0218468374381651,0,0.00364117774988718,0,0,0.00546505910233672,0.0149984787739807,0,0.00582669392756009,0,0.026
16.29,0,-0.00302291108790342,-0.0216968526504254,0,0.00369944468916278,0,0,0.00537630330944463,0.0149561134541558,0,0.005810599685916,0,0.026
16.3,0,-0.00296914805480897,-0.0215472915158839,0,0.00375755068602194,0,0,0.00528868790865303,0.01491285235493,0,0.00579415630965248,0,0.026
16.31,0,-0.00291626117572241,-0.0213981629923346,0,0.00381549224911847,0,0,0.00520220292500538,0.0148687101825208,0,0.00577736936817913,0,0.026
16.32,0,-0.00286423914647238,-0.0212494758905094,0,0.00387326594280026,0,0,0.00511683840716464,0.0148237015665399,0,0.00576024440437725,0,0.026
16.33,0,-0.00281307076240073,-0.021101238874844,0,0.00393086838684403,0,0,0.00503258442846806,0.014777841059018,0,0.00574278693421786,0,0.026
16.34,0,-0.00276274491811607,-0.0209534604642539,0,0.00398829625618621,0,0,0.00494943108777154,0.0147311431339338,0,0.00572500244657417,0,0.026
16.35,0,-0.00271325060723837,-0.0208061490329146,0,0.00404554628065195,0,0,0.00486736850995287,0.014683622186781,0,0.00570689640304836,0,0.026
16.36,0,-0.00266457692213884,-0.0206593128110469,0,0.00410261524468244,0,0,0.00478638684720955,0.0146352925336131,0,0.00568847423759206,0,0.026
16.37,0,-0.00261671305366673,-0.0205129598857108,0,0.00415949998705836,0,0,0.00470647627929968,0.0145861684108821,0,0.00566974135643662,0,0.026
16.38,0,-0.00256964829087375,-0.020367098201602,0,0.00421619740062272,0,0,0.00462762701482195,0.0145362639745412,0,0.00565070313773325,0,0.026
16.39,0,-0.00252337202072556,-0.0202217355618566,0,0.00427270443200006,0,0,0.00454982929157371,0.0144855932997737,0,0.00563136493143779,0,0.026
16.4,0,-0.00247787372780983,-0.0200768796288589,0,0.00432901808131443,0,0,0.0044730733775687,0.0144341703803789,0,0.00561173205905913,0,0.026
16.41,0,-0.00243314299403413,-0.0199325379250551,0,0.00438513540190502,0,0,0.00439734957167394,0.0143820091280931,0,0.00559180981338184,0,0.026
16.42,0,-0.00238916949831741,-0.0197887178337742,0,0.00444105350003884,0,0,0.0043226482042491,0.0143291233724893,0,0.00557160345841315,0,0.026
16.43,0,-0.00234594301627494,-0.0196454266000493,0,0.00449676953462297,0,0,0.00424895963805183,0.0142755268601715,0,0.00555111822905341,0,0.026
16.44,0,-0.00230345341989441,-0.0195026713314475,0,0.00455228071691351,0,0,0.00417627426874108,0.014221233254457,0,0.00553035933095612,0,0.026
16.45,0,-0.002261690677207,-0.019360458998903,0,0.00460758431022307,0,0,0.00410458252573601,0.0141662561348207,0,0.00550933194029381,0,0.026
16.46,0,-0.00222064485194962,-0.0192187964375548,0,0.00466267762962601,0,0,0.00403387487267663,0.0141106089967412,0,0.00548804120367989,0,0.026
16.47,0,-0.00218030610322284,-0.0190776903475874,0,0.00471755804166281,0,0,0.00396414180833856,0.0140543052509655,0,0.00546649223786214,0,0.026
16.48,0,-0.00214066468513946,-0.0189371472950777,0,0.00477222296404143,0,0,0.00389537386703683,0.0139973582233083,0,0.00544469012962443,0,0.026
16.49,0,-0.0021017109464691,-0.0187971737128446,0,0.00482666986533767,0,0,0.00382756161947229,0.0139397811541993,0,0.00542263993558865,0,0.026
16.5,0,-0.00206343533027437,-0.0186577759013025,0,0.00488089626469356,0,0,0.00376069567316839,0.0138815871983367,0,0.00540034668205767,0,0.026
16.51,0,-0.0020258283735427,-0.0185189600293192,0,0.00493489973151414,0,0,0.00369476667323442,0.0138227894243315,0,0.00537781536485323,0,0.026
16.52,0,-0.00198888070681036,-0.018380732135076,0,0.00498867788516267,0,0,0.00362976530287341,0.0137634008143547,0,0.00535505094915457,0,0.026
16.53,0,-0.0019525830537816,-0.0182430981269324,0,0.00504222839465421,0,0,0.0035656822839328,0.013703434263886,0,0.00533205836937584,0,0.026
16.54,0,-0.00191692623094225,-0.0181060637842936,0,0.00509554897834797,0,0,0.00350250837766196,0.0136429025811688,0,0.00530884252892773,0,0.026
16.55,0,-0.00188190114716563,-0.017969634758482,0,0.00514863740363725,0,0,0.00344023438508886,0.0135818184872035,0,0.00528540830018883,0,0.026
16.56,0,-0.00184749880331475,-0.0178338165736099,0,0.00520149148663914,0,0,0.00337885114756186,0.0135201946154046,0,0.00526176052434489,0,0.026
16.57,0,-0.00181371029183913,-0.0176986146274559,0,0.00525410909188259,0,0,0.00331834954749728,0.0134580435109878,0,0.00523790401112193,0,0.026
16.58,0,-0.00178052679636415,-0.017564034192346,0,0.00530648813199381,0,0,0.0032587205086918,0.0133953776312564,0,0.0052138435388697,0,0.026
16.59,0,-0.00174793959127723,-0.0174300804160335,0,0.0053586265673825,0,0,0.00319995499688467,0.0133322093449123,0,0.00518958385426418,0,0.026
16.6,0,-0.00171594004130837,-0.0172967583225843,0,0.00541052240592514,0,0,0.00314204402039026,0.0132685509319749,0,0.00516512967224595,0,0.026
16.61,0,-0.00168451960110449,-0.0171640728132645,0,0.0054621737026476,0,0,0.00308497863039081,0.0132044145836305,0,0.00514048567593169,0,0.026
16.62,0,-0.00165366981480058,-0.0170320286674282,0,0.00551357855940692,0,0,0.00302874992158251,0.0131398124019278,0,0.00511565651646454,0,0.026
16.63,0,-0.00162338231558479,-0.016900630543409,0,0.00556473512457157,0,0,0.00297334903256357,0.0130747563995385,0,0.00509064681288943,0,0.026
16.64,0,-0.00159364882525914,-0.0167698829794137,0,0.00561564159270046,0,0,0.00291876714632972,0.0130092584996503,0,0.0050654611520797,0,0.026
16.65,0,-0.00156446115379583,-0.0166397903944172,0,0.00566629620422126,0,0,0.00286499549059873,0.0129433305358984,0,0.00504010408867834,0,0.026
16.66,0,-0.00153581119888985,-0.0165103570890582,0,0.00571669724510804,0,0,0.00281202533858528,0.0128769842518006,0,0.00501458014484449,0,0.026
16.67,0,-0.00150769094550401,-0.0163815872465401,0,0.00576684304655649,0,0,0.00275984800888551,0.0128102313011682,0,0.00498889381038155,0,0.026
16.68,0,-0.00148009246541514,-0.0162534849335284,0,0.0058167319846603,0,0,0.00270845486645619,0.012743083247428,0,0.00496304954243824,0,0.026
16.69,0,-0.00145300791675057,-0.016126054101054,0,0.00586636248008468,0,0,0.00265783732261791,0.0126755515638967,0,0.00493705176558257,0,0.026
16.7,0,-0.0014264295435244,-0.015999298585415,0,0.00591573299774051,0,0,0.00260798683562186,0.0126076476333659,0,0.00491090487160554,0,0.026
16.71,0,-0.00140034967516817,-0.0158732221090814,0,0.00596484204645657,0,0,0.00255889491101003,0.012539382748233,0,0.00488461321953757,0,0.026
16.72,0,-0.00137476072605808,-0.0157478282815991,0,0.00601368817865194,0,0,0.00251055310196858,0.0124707681102021,0,0.00485818113549729,0,0.026
16.73,0,-0.00134965519503838,-0.0156231206004971,0,0.00606226999000691,0,0,0.00246295300969777,0.0124018148302902,0,0.00483161291265869,0,0.026
16.74,0,-0.00132502566494141,-0.0154991024521943,0,0.0061105861191335,0,0,0.00241608628372052,0.012332533928823,0,0.00480491281121441,0,0.026
16.75,0,-0.00130086480210423,-0.015375777112906,0,0.00615863524724564,0,0,0.002369944622332,0.0122629363351297,0,0.00477808505822072,0,0.026
16.76,0,-0.0012771653558809,-0.0152531477495546,0,0.00620641609782785,0,0,0.00232451977284471,0.0121930328877217,0,0.00475113384763177,0,0.026
16.77,0,-0.00125392015815246,-0.0151312174206773,0,0.00625392743630417,0,0,0.00227980353177748,0.0121228343342438,0,0.00472406334024491,0,0.026
16.78,0,-0.00123112212283466,-0.0150099890773348,0,0.00630116806970662,0,0,0.00223578774555298,0.0120523513311795,0,0.00469687766354863,0,0.026
16.79,0,-0.00120876424537913,-0.0148894655640231,0,0.0063481368463421,0,0,0.00219246431033914,0.0119815944440608,0,0.00466958091176916,0,0.026
16.8,0,-0.00118683960227572,-0.0147696496195824,0,0.0063948326554598,0,0,0.002149825172705,0.0119105741473581,0,0.00464217714579043,0,0.026
16.81,0,-0.00116534135054869,-0.0146505438781089,0,0.0064412544269177,0,0,0.00210786232960106,0.011839300824593,0,0.00461467039316199,0,0.026
16.82,0,-0.00114426272725265,-0.0145321508698629,0,0.00648740113084932,0,0,0.00206656782891794,0.0117677847680178,0,0.00458706464793697,0,0.026
16.83,0,-0.00112359704896348,-0.0144144730221827,0,0.00653327177732869,0,0,0.0020259337694209,0.0116960361790828,0,0.00455936387081822,0,0.026
16.84,0,-0.00110333771126925,-0.014297512660392,0,0.00657886541603687,0,0,0.00198595230140466,0.0116240651679891,0,0.00453157198894627,0,0.026
16.85,0,-0.00108347818825522,-0.0141812720087121,0,0.00662418113592634,0,0,0.00194661562653001,0.011551881753958,0,0.00450369289596851,0,0.026
16.86,0,-0.00106401203198991,-0.0140657531911724,0,0.00666921806488602,0,0,0.00190791599827461,0.0114794958654102,0,0.004475730452072,0,0.026
16.87,0,-0.00104493287200719,-0.0139509582325182,0,0.00671397536940674,0,0,0.00186984572213704,0.0114069173396553,0,0.00444768848382518,0,0.026
16.88,0,-0.00102623441478583,-0.0138368890591217,0,0.00675845225424499,0,0,0.00183239715587589,0.0113341559230786,0,0.00441957078421416,0,0.026
16.89,0,-0.00100791044322707,-0.013723547499891,0,0.00680264796208713,0,0,0.00179556270948879,0.0112612212714293,0,0.00439138111271893,0,0.026
16.9,0,-0.000989954816132177,-0.0136109352871768,0,0.00684656177321432,0,0,0.00175933484579619,0.0111881229494618,0,0.00436312319513552,0,0.026
16.91,0,-0.00097236146767421,-0.0134990540576821,0,0.00689019300516568,0,0,0.00172370608020327,0.011114870431473,0,0.0043348007237501,0,0.026
16.92,0,-0.000955124406872176,-0.0133879053533673,0,0.00693354101240318,0,0,0.00168866898122451,0.0110414731009316,0,0.00430641735715694,0,0.026
16.93,0,-0.00093823771705992,-0.0132774906223579,0,0.00697660518597475,0,0,0.00165421617044947,0.0109679402509256,0,0.00427797672039686,0,0.026
16.94,0,-0.000921695555355428,-0.0131678112198486,0,0.00701938495317872,0,0,0.00162034032271832,0.0108942810840983,0,0.00424948240489592,0,0.026
16.95,0,-0.000905492152128262,-0.0130588684090077,0,0.00706187977722768,0,0,0.00158703416640734,0.0108205047126679,0,0.00422093796843618,0,0.026
16.96,0,-0.000889621810464203,-0.0129506633618811,0,0.00710408915691204,0,0,0.00155429048329485,0.010746620158868,0,0.00419234693529233,0,0.026
16.97,0,-0.000874078905631237,-0.0128431971602923,0,0.00714601262626496,0,0,0.00152210210910128,0.0106726363545196,0,0.00416371279602744,0,0.026
16.98,0,-0.00085885788454021,-0.0127364707967471,0,0.00718764975422524,0,0,0.00149046193315705,0.010598562141856,0,0.0041350390077802,0,0.026
16.99,0,-0.000843953265208641,-0.0126304851753286,0,0.00722900014430304,0,0,0.00145936289886414,0.0105244062729368,0,0.00410632899399942,0,0.026
17,0,-0.000829359636219995,-0.0125252411125992,0,0.00727006343424303,0,0,0.0014287980036115,0.0104501774103745,0,0.0040775861446928,0,0.026
17.01,0,-0.000815071656183886,-0.0124207393384955,0,0.00731083929568996,0,0,0.0013987602989736,0.0103758841271015,0,0.00404881381630002,0,0.026
17.02,0,-0.000801084053194123,-0.0123169804972244,0,0.00735132743385296,0,0,0.00136924289076991,0.0103015349067097,0,0.00402001533179041,0,0.026
17.03,0,-0.000787391624286427,-0.0122139651481573,0,0.00739152758717086,0,0,0.00134023893904335,0.0102271381435987,0,0.00399119398068597,0,0.026
17.04,0,-0.000773989234895966,-0.0121116937667212,0,0.00743143952697772,0,0,0.00131174165834934,0.010152702143011,0,0.00396235301903972,0,0.026
17.05,0,-0.00076087181831247,-0.012010166745291,0,0.00747106305716812,0,0,0.00128374431762773,0.0100782351213327,0,0.00393349566951906,0,0.026
17.06,0,-0.000748034375136208,-0.0119093843940777,0,0.00751039801386331,0,0,0.00125624024036332,0.0100037452062905,0,0.00390462512144818,0,0.026
17.07,0,-0.000735471972732549,-0.0118093469420147,0,0.00754944426507779,0,0,0.0012292228044884,0.00992924043705886,0,0.00387574453081607,0,0.026
17.08,0,-0.000723179744687663,-0.0117100545376441,0,0.00758820171038595,0,0,0.00120268544276813,0.0098547287644052,0,0.00384685702029836,0,0.026
17.09,0,-0.00071115289025997,-0.0116115072500001,0,0.00762667028058894,0,0,0.00117662164237618,0.00978021805104535,0,0.00381796567936403,0,0.026
17.1,0,-0.000699386673836233,-0.0115137050694896,0,0.00766484993738258,0,0,0.00115102494524279,0.00970571607172028,0,0.003789073564271,0,0.026
17.11,0,-0.000687876424383782,-0.0114166479087723,0,0.00770274067302529,0,0,0.00112588894800931,0.00963123051343223,0,0.00376018369812547,0,0.026
17.12,0,-0.000676617534903667,-0.011320335603638,0,0.00774034251000654,0,0,0.00110120730196307,0.00955676897570049,0,0.00373129907094933,0,0.026
17.13,0,-0.000665605461884045,-0.0112247679138811,0,0.00777765550071604,0,0,0.00107697371306377,0.009482338970717,0,0.00370242263970838,0,0.026
17.14,0,-0.000654835724753389,-0.011129944524174,0,0.00781467972711312,0,0,0.00105318194203613,0.00940794792363882,0,0.00367355732839405,0,0.026
17.15,0,-0.000644303905333043,-0.0110358650449376,0,0.00785141530039706,0,0,0.00102982580424875,0.00933360317269947,0,0.00364470602803538,0,0.026
17.16,0,-0.000634005647290548,-0.0109425290132106,0,0.00788786236067741,0,0,0.00100689916972146,0.00925931196968027,0,0.00361587159685152,0,0.026
17.17,0,-0.000623936655593349,-0.0108499358935137,0,0.00792402107664593,0,0,0.000984395963099249,0.00918508147984752,0,0.00358705686019587,0,0.026
17.18,0,-0.000614092695962354,-0.0107580850787153,0,0.00795989164524789,0,0,0.000962310163730067,0.00911091878243897,0,0.00355826461071488,0,0.026
17.19,0,-0.00060446959432503,-0.0106669758908909,0,0.00799547429135504,0,0,0.000940635805422382,0.00903683087074202,0,0.00352949760834864,0,0.026
17.2,0,-0.000595063236270787,-0.0105766075821834,0,0.00803076926743852,0,0,0.000919366976550137,0.00896282465255477,0,0.00350075858048025,0,0.026
17.21,0,-0.000585869566505304,-0.010486979335658,0,0.00806577685324333,0,0,0.00089849781994646,0.00888890695026257,0,0.00347205022193598,0,0.026
17.22,0,-0.000576884588305848,-0.0103980902661554,0,0.00810049735546269,0,0,0.000878022532928306,0.00881508450111842,0,0.0034433751950649,0,0.026
17.23,0,-0.000568104362976551,-0.0103099394211442,0,0.00813493110741333,0,0,0.00085793536705925,0.00874136395760162,0,0.00341473612985037,0,0.026
17.24,0,-0.00055952500930595,-0.0102225257815681,0,0.00816907846871184,0,0,0.000838230628223049,0.00866775188766321,0,0.00338613562397658,0,0.026
17.25,0,-0.000551142703023699,-0.0101358482626915,0,0.0082029398249516,0,0,0.000818902676523667,0.008594254775011,0,0.00335757624291142,0,0.026
17.26,0,-0.000542953676258451,-0.0100499057149413,0,0.00823651558738072,0,0,0.000799945926166548,0.00852087901930693,0,0.00332906051995554,0,0.026
17.27,0,-0.000534954216996786,-0.00996469692474827,0,0.00826980619258027,0,0,0.000781354845339693,0.00844763093655408,0,0.00330059095636585,0,0.026
17.28,0,-0.000527140668543369,-0.0098802206153828,0,0.00830281210214393,0,0,0.000763123956230179,0.00837451675936405,0,0.00327217002143216,0,0.026
17.29,0,-0.000519509428981046,-0.00979647544778911,0,0.00833553380235825,0,0,0.000745247834801582,0.0083015426372094,0,0.00324380015254917,0,0.026
17.3,0,-0.000512056950633055,-0.0097134600214171,0,0.00836797180388375,0,0,0.000727721110725048,0.00822871463684598,0,0.00321548375535468,0,0.026
17.31,0,-0.000504779739525785,-0.00963117287504872,0,0.00840012664143729,0,0,0.000710538467338577,0.00815603874240086,0,0.00318722320373727,0,0.026
17.32,0,-0.000497674354852373,-0.0095496124876247,0,0.00843199887347467,0,0,0.000693694641339029,0.00808352085594554,0,0.0031590208400351,0,0.026
17.33,0,-0.000490737408438968,-0.0094687772790652,0,0.00846358908187502,0,0,0.000677184422922203,0.0080111667974912,0,0.00313087897500747,0,0.026
17.34,0,-0.000483965564209765,-0.00938866561109025,0,0.00849489787162509,0,0,0.00066100265538954,0.00793898230570474,0,0.00310279988809045,0,0.026
17.35,0,-0.000477355537655877,-0.00930927578803314,0,0.008525925870506,0,0,0.000645144235227839,0.00786697303777462,0,0.00307478582731877,0,0.026
17.36,0,-0.000470904095303593,-0.0092306060576553,0,0.00855667372877918,0,0,0.000629604111719548,0.0077951445701594,0,0.00304683900959489,0,0.026
17.37,0,-0.000464608054186411,-0.00915265461195364,0,0.00858714211887513,0,0,0.000614377287134857,0.00772350239858106,0,0.0030189616206611,0,0.026
17.38,0,-0.000458464281315074,-0.00907541958796793,0,0.00861733173508174,0,0,0.000599458816171743,0.00765205193863292,0,0.00299115581531492,0,0.026
17.39,0,-0.000452469693153379,-0.0089988990685817,0,0.00864724329323489,0,0,0.000584843806218167,0.00758079852572881,0,0.0029634237173644,0,0.026
17.4,0,-0.000446621255091206,-0.00892309108332451,0,0.00867687753040854,0,0,0.000570527416793243,0.00750974741597044,0,0.00293576741994577,0,0.026
17.41,0,-0.000440915980923273,-0.00884799360916483,0,0.008706235204608,0,0,0.000556504859682116,0.00743890378602028,0,0.00290818898545008,0,0.026
17.42,0,-0.000435350932326439,-0.00877360457130455,0,0.0087353170944625,0,0,0.000542771398582377,0.00736827273360424,0,0.00288069044569822,0,0.026
17.43,0,-0.000429923218340622,-0.00869992184396856,0,0.00876412399891948,0,0,0.000529322349038573,0.00729785927799369,0,0.00285327380210731,0,0.026
17.44,0,-0.000424629994850212,-0.00862694325118857,0,0.00879265673694055,0,0,0.000516153078095465,0.00722766836018298,0,0.0028259410257392,0,0.026
17.45,0,-0.000419468464069261,-0.00855466656758669,0,0.00882091614719794,0,0,0.000503259004391994,0.00715770484316948,0,0.00279869405738808,0,0.026
17.46,0,-0.000414435874025343,-0.00848308951915505,0,0.00884890308777182,0,0,0.00049063559757092,0.00708797351266414,0,0.0027715348078391,0,0.026
17.47,0,-0.000409529518049623,-0.00841220978402851,0,0.00887661843585022,0,0,0.000478278378511707,0.00701847907701226,0,0.00274446515781566,0,0.026
17.48,0,-0.000404746734264494,-0.00834202499325848,0,0.00890406308742837,0,0,0.000466182918766071,0.00694922616784383,0,0.00271748695821518,0,0.026
17.49,0,-0.000400084905076814,-0.00827253273158007,0,0.00893123795701052,0,0,0.000454344840570689,0.00688021934037457,0,0.00269060203020662,0,0.026
17.5,0,-0.000395541456671089,-0.00820373053817641,0,0.00895814397731259,0,0,0.000442759816576076,0.00681146307361738,0,0.00266381216529433,0,0.026
17.51,0,-0.000391113858505321,-0.00813561590744022,0,0.00898478209896553,0,0,0.000431423569528752,0.0067429617711003,0,0.00263711912558052,0,0.026
17.52,0,-0.000386799622810019,-0.00806818628972922,0,0.00901115329022134,0,0,0.000420331872292527,0.00667471976072263,0,0.00261052464368982,0,0.026
17.53,0,-0.000382596304087102,-0.00800143909212198,0,0.00903725853665824,0,0,0.000409480547311847,0.00660674129568637,0,0.00258403042311686,0,0.026
17.54,0,-0.000378501498613959,-0.00793537167916508,0,0.00906309884088941,0,0,0.000398865466635307,0.00653903055445691,0,0.00255763813819236,0,0.026
17.55,0,-0.000374512843947628,-0.00786998137362055,0,0.00908867522227133,0,0,0.000388482551627781,0.0064715916412753,0,0.00253134943426662,0,0.026
17.56,0,-0.000370628018431352,-0.00780526545720789,0,0.009113988716614,0,0,0.000378327772551834,0.00640442858667975,0,0.00250516592789736,0,0.026
17.57,0,-0.000366844740705807,-0.00774122117134107,0,0.00913904037589297,0,0,0.000368397148616357,0.0063375453476315,0,0.00247908920688151,0,0.026
17.58,0,-0.000363160769219661,-0.00767784571786484,0,0.00916383126796179,0,0,0.000358686747516721,0.00627094580804135,0,0.00245312083044589,0,0.026
17.59,0,-0.000359573901744514,-0.00761513625978433,0,0.00918836247626624,0,0,0.000349192685285739,0.00620463377919458,0,0.0024272623293975,0,0.026
17.6,0,-0.000356081974891675,-0.00755308992199227,0,0.00921263509956022,0,0,0.000339911125926272,0.00613861300006976,0,0.00240151520623326,0,0.026
17.61,0,-0.000352682863632436,-0.00749170379199154,0,0.00923665025162255,0,0,0.000330838281397734,0.00607288713770269,0,0.00237588093526666,0,0.026
17.62,0,-0.000349374480818454,-0.00743097492061456,0,0.00926040906097522,0,0,0.000321970411074168,0.00600745978761642,0,0.00235036096278241,0,0.026
17.63,0,-0.000346154776707686,-0.00737090032273829,0,0.00928391267060304,0,0,0.000313303821644524,0.00594233447429307,0,0.00232495670720624,0,0.026
17.64,0,-0.000343021738491267,-0.00731147697799545,0,0.0093071622376751,0,0,0.000304834866839345,0.00587751465140151,0,0.0022996695591802,0,0.026
17.65,0,-0.00033997338982289,-0.00725270183148147,0,0.0093301589332669,0,0,0.000296559947046222,0.00581300370236968,0,0.00227450088177346,0,0.026
17.66,0,-0.00033700779035245,-0.00719457179445776,0,0.00935290394208464,0,0,0.000288475509237509,0.00574880494061746,0,0.00224945201055958,0,0.026
17.67,0,-0.000334123035260092,-0.00713708374505156,0,0.00937539846219023,0,0,0.000280578046544335,0.00568492161009874,0,0.00222452425381638,0,0.026
17.68,0,-0.000331317254794627,-0.00708023452895051,0,0.0093976437047284,0,0,0.000272864097921179,0.00562135688566078,0,0.00219971889265429,0,0.026
17.69,0,-0.000328588613815406,-0.00702402096009386,0,0.00941964089365494,0,0,0.00026533024807678,0.00555811387334524,0,0.0021750371811213,0,0.026
17.7,0,-0.000325935311334624,-0.00696843982136036,0,0.00944139126546615,0,0,0.000257973127073547,0.00549519561097659,0,0.00215048034642187,0,0.026
17.71,0,-0.000323355580063911,-0.00691348786525064,0,0.00946289606893037,0,0,0.000250789409930043,0.00543260506839331,0,0.00212604958899634,0,0.026
17.72,0,-0.000320847685964631,-0.00685916181456664,0,0.00948415656482034,0,0,0.00024377581648753,0.00537034514803618,0,0.00210174608273958,0,0.026
17.73,0,-0.000318409927799745,-0.00680545836308638,0,0.00950517402564773,0,0,0.000236929111147211,0.00530841868516656,0,0.00207757097507545,0,0.026
17.74,0,-0.000316040636688275,-0.00675237417623481,0,0.00952594973539849,0,0,0.000230246102364043,0.00524682844836897,0,0.0020535253871439,0,0.026
17.75,0,-0.000313738175664657,-0.00669990589175101,0,0.00954648498926993,0,0,0.000223723642583357,0.00518557714004781,0,0.00202961041398437,0,0.026
17.76,0,-0.000311500939238818,-0.00664805012035058,0,0.00956678109340977,0,0,0.000217358627782274,0.0051246673966593,0,0.00200582712461736,0,0.026
17.77,0,-0.00030932735296102,-0.00659680344638397,0,0.00958683936465594,0,0,0.000211147997231486,0.00506410178924864,0,0.00198217656224501,0,0.026
17.78,0,-0.000307215872988709,-0.00654616242849154,0,0.00960666113027839,0,0,0.00020508873321424,0.00500388282391083,0,0.00195865974442215,0,0.026
17.79,0,-0.000305164985656581,-0.00649612360025237,0,0.00962624772772261,0,0,0.000199177860614701,0.00494401294203611,0,0.00193527766314397,0,0.026
17.8,0,-0.000303173207050422,-0.00644668347083194,0,0.00964560050435405,0,0,0.000193412446771101,0.00488449452082923,0,0.00191203128504008,0,0.026
17.81,0,-0.000301239082582727,-0.00639783852562364,0,0.00966472081720446,0,0,0.000187789600976371,0.00482532987381764,0,0.00188892155156596,0,0.026
17.82,0,-0.000299361186572977,-0.00634958522688539,0,0.00968361003272012,0,0,0.000182306474334517,0.00476652125106057,0,0.00186594937907617,0,0.026
17.83,0,-0.000297538121829644,-0.00630192001437485,0,0.00970226952651088,0,0,0.000176960259328733,0.00470807083978066,0,0.00184311565906439,0,0.026
17.84,0,-0.00029576851923635,-0.00625483930597698,0,0.00972070068310152,0,0,0.00017174818959098,0.00464998076459851,0,0.00182042125824764,0,0.026
17.85,0,-0.000294051037340426,-0.00620833949833105,0,0.009738904895684,0,0,0.000166667539472036,0.00459225308810349,0,0.00179786701878297,0,0.026
17.86,0,-0.00029238436194573,-0.00616241696744996,0,0.00975688356587183,0,0,0.000161715623812004,0.00453488981126469,0,0.00177545375842134,0,0.026
17.87,0,-0.000290767205707587,-0.00611706806933726,0,0.00977463810345604,0,0,0.000156889797623781,0.00447789287366684,0,0.00175318227059333,0,0.026
17.88,0,-0.000289198307731331,-0.00607228914060048,0,0.00979216992616198,0,0,0.000152187455687149,0.0044212641542113,0,0.00173105332467777,0,0.026
17.89,0,-0.000287676433174455,-0.0060280764990584,0,0.00980948045940875,0,0,0.000147606032322497,0.00436500547126419,0,0.0017090676660533,0,0.026
17.9,0,-0.000286200372851209,-0.00598442644434566,0,0.00982657113606929,0,0,0.000143143000964236,0.0043091185833775,0,0.00168722601637546,0,0.026
17.91,0,-0.000284768942841573,-0.00594133525851187,0,0.00984344339623304,0,0,0.000138795873869616,0.00425360518941781,0,0.00166552907362151,0,0.026
17.92,0,-0.000283380984102855,-0.00589879920661779,0,0.00986009868696926,0,0,0.000134562201892963,0.00419846692918648,0,0.00164397751232766,0,0.026
17.93,0,-0.000282035362083932,-0.00585681453732595,0,0.00987653846209253,0,0,0.000130439573929479,0.00414370538383002,0,0.00162257198374573,0,0.026
17.94,0,-0.000280730966344622,-0.00581537748348754,0,0.00989276418192999,0,0,0.000126425616802502,0.00408932207610224,0,0.00160131311594026,0,0.026
17.95,0,-0.00027946671017659,-0.00577448426272659,0,0.00990877731308939,0,0,0.000122517994840578,0.00403531847101106,0,0.00158020151403775,0,0.026
17.96,0,-0.000278241530228207,-0.0057341310780164,0,0.00992457932822977,0,0,0.000118714409478211,0.0039816959761353,0,0.00155923776034677,0,0.026
17.97,0,-0.000277054386133402,-0.00569431411825511,0,0.00994017170583324,0,0,0.00011501259901182,0.00392845594201461,0,0.00153842241450634,0,0.026
17.98,0,-0.000275904260143289,-0.00565502955883496,0,0.0099555559299783,0,0,0.000111410338289564,0.00387559966268665,0,0.00151775601369253,0,0.026
17.99,0,-0.000274790156760407,-0.00561627356220812,0,0.00997073349011523,0,0,0.000107905438225255,0.00382312837597028,0,0.0014972390727264,0,0.026
18,0,-0.000273711102378171,-0.00557804227844844,0,0.00998570588084249,0,0,0.000104495745621924,0.00377104326404964,0,0.00147687208429895,0,0.026
18.01,0,-0.00027266614492194,-0.00554033184580788,0,0.0100004746016855,0,0,0.000101179142708742,0.00371934545381764,0,0.00145665551910303,0,0.026
18.02,0,-0.000271654353494855,-0.00550313839126965,0,0.0100150411568765,0,0,9.79535469219093e-05,0.00366803601721821,0,0.00143658982596413,0,0.026
